Texto;Classe
TAMBOR EM ACO INOX C/TAMPA E RODIZIOS DIM 60X65;EQIP-MFG
TAMBOR EM ACO INOX C/TAMPA E RODIZIOS DIM 60X65;EQIP-MFG
TAMBOR EM ACO INOX C/TAMPA E RODIZIOS DIM 60X65;EQIP-MFG
TAMBOR EM ACO INOX C/TAMPA E RODIZIOS DIM 60X65;EQIP-MFG
TAMBOR EM ACO INOX C/TAMPA E RODIZIOS DIM 60X65;EQIP-MFG
TAMBOR EM ACO INOX C/TAMPA E RODIZIOS DIM 60X65;EQIP-MFG
TAMBOR EM ACO INOX C/TAMPA E RODIZIOS DIM 60X65;EQIP-MFG
TAMBOR EM ACO INOX C/TAMPA E RODIZIOS DIM 60X65;EQIP-MFG
TAMBOR EM ACO INOX C/TAMPA E RODIZIOS DIM 60X65;EQIP-MFG
TAMBOR P/LIXO EM ACO INOX DIM 40X80;EQIP-MFG
TAMPADORA DE FRASCOS;EQIP-MFG
TRANSPORTADOR MCA NC MOD NC MATERIAL ESTRUTURA ACO;EQIP-MFG
ARMARIO AEREO METALICO EM ACO INOX MCA NOBREINOX N;OFF F&F
ARMARIO AEREO METALICO EM ACO INOX NUM.DE PORTAS 2;OFF F&F
ARMARIO AEREO METALICO EM ACO INOX NUM.DE PORTAS 2;OFF F&F
ARMARIO AEREO METALICO MCA MARCON MOD AM-2 NUM.DE;OFF F&F
ARMARIO AEREO TIPO VITRINE NUM.DE PORTAS 1 DIMENSO;OFF F&F
ARMARIO BAIXO EM MADEIRA MCA NC MOD NC NUM.DE PORT;OFF F&F
ARMARIO BAIXO EM MADEIRA MCA NC MOD NC NUM.DE PORT;OFF F&F
ARMARIO BAIXO METALICO EM ACO INOX NUM.DE PORTAS 2;OFF F&F
ARMARIO EM MADEIRA MCA NC MOD NC NUM.DE PORTAS 2 R;OFF F&F
ARMARIO EM MADEIRA MCA NC MOD NC NUM.DE PORTAS 2 R;OFF F&F
ARMARIO METALICO EM ACO INOX MCA MEKAL NUM.DE PORT;OFF F&F
ARMARIO METALICO EM ACO INOX MCA MEKAL NUM.DE PORT;OFF F&F
ARMARIO METALICO EM ACO INOX MCA MEKAL NUM.DE PORT;OFF F&F
ARMARIO METALICO EM ACO INOX NUM.DE PORTAS 2 E 4 G;OFF F&F
ARMARIO METALICO EM ACO INOX TIPO VESTIARIO NUM.DE;OFF F&F
ARMARIO METALICO EM ACO INOX TIPO VESTIARIO NUM.DE;OFF F&F
ARMARIO METALICO TIPO VESTIARIO MCA PALMETAL MOD N;OFF F&F
ARMARIO METALICO TIPO VESTIARIO MCA PALMETAL MOD N;OFF F&F
ARMARIO METALICO TIPO VESTIARIO MCA PALMETAL MOD N;OFF F&F
ARMARIO METALICO TIPO VESTIARIO MCA PALMETAL MOD N;OFF F&F
ARMARIO METALICO TIPO VESTIARIO MCA PALMETAL MOD N;OFF F&F
ARMARIO METALICO TIPO VESTIARIO MCA PALMETAL MOD N;OFF F&F
CADEIRA FIXA ESTOFADA EM COURVIM MCA GIROFLEX MOD;OFF F&F
CADEIRA FIXA GIRATORIA MCA GIRATORIA MOD NC BRACOS;OFF F&F
CADEIRA FIXA GIRATORIA MCA GIROFLEX MOD NC BRACOS;OFF F&F
CADEIRA FIXA GIRATORIA MCA GIROFLEX MOD NC BRACOS;OFF F&F
CADEIRA FIXA GIRATORIA MCA GIROFLEX MOD NC BRACOS;OFF F&F
CADEIRA FIXA GIRATORIA MCA GIROFLEX MOD NC BRACOS;OFF F&F
CADEIRA FIXA GIRATORIA MCA GIROFLEX MOD NC BRACOS;OFF F&F
CADEIRA FIXA GIRATORIA MCA GIROFLEX MOD NC BRACOS;OFF F&F
CADEIRA FIXA GIRATORIA MCA GIROFLEX MOD NC BRACOS;OFF F&F
CADEIRA GIRATORIA ESTOFADA EM COURVIM C/RODIZIOS M;OFF F&F
CADEIRA GIRATORIA ESTOFADA EM TECIDO C/RODIZIOS MC;OFF F&F
GAVETEIRO VOLANTE MCA BORTOLINI NUM.DE GAVETAS 3 R;OFF F&F
GAVETEIRO VOLANTE MCA NC MOD NC NUM.DE GAVETAS 2 R;OFF F&F
iPhone 8 64GB;DP EQUIP
iPhone 8 64GB;DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""""""ThinkPad T480, Intel Core i5-8350U (1.70""""""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
iPad Air 2 128GB + 4G;DP EQUIP
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
Constructions and Improvements;BLDG
COBALT LT 1.4 - 2012/2012;AUTO T&T
COMPRA DO VEICULO CRUZE SEDAN LTZII RENA;AUTO T&T
CADEIRAS HERMAN MILLER E SERVIÇO DE MONTAGEM;OFF F&F
M920-Standard Performance Tower Desktop,;DP EQUIP
iPhone 8 64GB;DP EQUIP
"""""""ThinkPad T470: i5-7300U, 8GB Memory, 256""""""";DP EQUIP
Reposição de iPhone 8;DP EQUIP
176 CDS Empower 3 and NuGenesis P2 Brazil R3;DP EQUIP
"""ThinkPad X390, Intel Core i5-8365U (1.60""";DP EQUIP
Cadeira the one;OFF F&F
Cadeira VOIDO;OFF F&F
Serviço de reforma;BLDG
Serviço de reforma e demolição;BLDG
CISCO VHC VIDEOCONFERENCIA HD 4K;OFF MACH
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
ThinkPad T480 Standard: i5-8350U, 8GB Me;DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
ThinkPad T480 Standard: i5-8350U, 8GB Me;DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad X280: i5-8350U, 8GB Memory, 256""";DP EQUIP
"""ThinkPad X280: i5-8350U, 8GB Memory, 256""";DP EQUIP
"""ThinkPad X280: i5-8350U, 8GB Memory, 256""";DP EQUIP
"""ThinkPad X280: i5-8350U, 8GB Memory, 256""";DP EQUIP
"""ThinkPad X280: i5-8350U, 8GB Memory, 256""";DP EQUIP
"""ThinkPad X280: i5-8350U, 8GB Memory, 256""";DP EQUIP
T490 HE (High End) -  Same size as Stand;DP EQUIP
ThinkVision T22i-10 21.5 inch Wide FHD I;DP EQUIP
M920-Standard Performance Tower Desktop,;DP EQUIP
P720 Tower workstation **This is an exam;DP EQUIP
SERVIDOR S2 NETBOX ENTERPRISE 50 - INCLU;EQIP-MFG
PRISMA 1.4  ANO 2013/2014;AUTO T&T
"""ThinkPad X390: I5-8365U, 13.3FHD_IPS Tou""";DP EQUIP
"""ThinkPad X390: I5-8365U, 13.3FHD_IPS Tou""";DP EQUIP
"""ThinkPad X390: I5-8365U, 13.3FHD_IPS Tou""";DP EQUIP
NoteBook ThinkPad T490 /Windows10Pro;DP EQUIP
NoteBook ThinkPad T490 /Windows10Pro;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI;DP EQUIP
iPad 5th 32GB WIFI (only);DP EQUIP
iPad 5th 32GB WIFI (only);DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
IPAD AIR 2 64GB;DP EQUIP
Mejoras al sistema de seguridad, Dumas;M&E-SEC
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""""""ThinkPad X280, Intel Core i5-8350U (1.70""""""";DP EQUIP
"""""""ThinkPad X280, Intel Core i5-8350U (1.70""""""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""""""ThinkPad X280, Intel Core i5-8350U (1.70""""""";DP EQUIP
"""""""ThinkPad X280, Intel Core i5-8350U (1.70""""""";DP EQUIP
"""""""ThinkPad X280, Intel Core i5-8350U (1.70""""""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
"""""""ThinkPad X280, Intel Core i5-8350U (1.70""""""";DP EQUIP
"""ThinkPad X280, Intel Core i5-8350U (1.70""";DP EQUIP
VRX 1500 APPLIANCE;EQIP-MFG
S2 PARA NETVRX - 1 CAMERA;EQIP-MFG
HARD DISK 12 TB PARA ARMAZENAMENTO DE IM;EQIP-MFG
"""ThinkPad T480, Intel Core i5-8350U (1.70""";DP EQUIP
"""ThinkPad T480 Standard: i5-8350U, 8GB Me""";DP EQUIP
Escada inox para sala misturador V;EQIP-MFG
Plataforma e escada fabricada total em aço inox AI;EQIP-MFG
Plataforma em aço inox AISI 304;EQIP-MFG
Conjunto de Ferramental para Compressora Manesty E;EQIP-MFG
Conjunto de Ferramental para Compressora Manesty E;EQIP-MFG
compra de 6 Micro-ondas Comercial, indus;EQIP-MFG
iPhone 8 64GB;DP EQUIP
Armário corta fogo padrão (2000x1000x450;OFF F&F
IPHONE 13 PRO MAX GPH 256GB MLLA3BZ/A;DP EQUIP
Compra de impressora DYMO – Impressora L;OFF MACH
SAP BRA;DP-SW
SAP BRA;DP-SW
COMPUTADOR INDUSTRIAL PPC-BTO;EQIP-MFG
Escada inox para sala misturador V;EQIP-MFG
2018 IN/OUT ADEQUACY OF PSYCHOTROPICS AR;AUC
Brazil Dumas Site Remediate/Improvement;AUC
2020 Melhoria do Processo de Mistura na;AUC
2020 Plataforma elevada para área de for;AUC
2021 Plano de Controle de Riscos - Higie;AUC
2020 Tablet Press Tooling Acquisition;AUC
2021 Automação do Misturador em V - EL P;AUC
2021 Tablet Press Tooling Acquisition;AUC
TV LED SMART 3D  50;OFF F&F
SAP BRA;DP-SW
TERRENOS C/125834,03M2-ADIANTAMENTOITAPEVI;LAND
TERRENOS C/ 125834,03 M2           ITAPEVI;LAND
PORTA AUTOMATICA TERMOISOLANTES;BLDG
PORTA AUTOMATICA TERMOISOLANTES;BLDG
PORTA AUTOMATICA TERMOISOLANTES MCA DANICA MOD CM;BLDG
PORTA AUTOMATICA TERMOISOLANTES MCA DANICA MOD CM;BLDG
ELEVADOR DE CARGA MCA OTIS CAP EM TONELADAS 3 ELE;BLDG
ELEVADOR DE CARGA MCA OTIS CAP EM TONELADAS 3 ELE;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
CAMARA FRIGORIFICA METALICA CLIMATIZADA DIMENSOES;BLDG
IMOVEL SITO A RUA STA ALEXANDRINA  DIFERENCA APRO;BLDG
REFORMA ITAPEVI-OBRA CIVIL         CONSTRUCAO CIV;BLDG
CONJUNTO DIVISORIAS PISO TETO REVESMELANIANA;BLDG
MAO DE OBRA INSTAL DIVIS;BLDG
CONJ DIVIS PISO TETO;BLDG
CONJ DIVISORIA PISO TETO/REVESTIDO EM LAMINADO;BLDG
CONJ DIVISORIA PISO PLACA MADEIRA;BLDG
CONJ PORTAS C/ REVESTIDO FORMICA;BLDG
CONJ PORTAS DIVISORIA/REVESTIDO/;BLDG
CONJ PORTAS DIVISORIA/REVESTIDO/;BLDG
REFORMA ITAPEVI-OBRA CIVIL         FECHAMENTO POR;BLDG
MAO DE OBRA INSTALACAO DIVISORIAS;BLDG
GALPAO METAL 300 M2 (10X20) C/TETO/LATERAL TELHA;BLDG
ESTRUTURA DE CONCRETO;BLDG
IMPERMEABILIZACAO;BLDG
ESTRUTURA METALICA;BLDG
COBERTURA;BLDG
ALVENARIAS;BLDG
REVESTIMENTOS DE FACHADAS;BLDG
HIDRAULICA PREDIAL;BLDG
SISTEMA DE ATERRAMENTO E PARA RAIOS;BLDG
LIMPEZA;BLDG
PIPE RACK;BLDG
BASE E BACIA P/ TORRES RESFRIAMENTO;BLDG
BASES E BACIAS DE CONTENCAO P/ TANQFARMA;BLDG
CAIXA SUBTERRANEA PARA INCENDIO;BLDG
MAO DE OBRA;BLDG
SERVICOS PRELIMINARES;BLDG
ADIANTAMENTO MEDICAO 07            CONSTRUCAO FAB;BLDG
ADIANTAMENTO MEDICAO 06            CONSTRUCAO FAB;BLDG
ESTRUTURA DE CONCRETO MED 07       CONSTRUCAO FAB;BLDG
IMPERMEABILIZACAO MED 07           CONSTRUCAO FAB;BLDG
COBERTURA / FECHAMENTO MED 07      CONSTRUCAO FAB;BLDG
PISOS MED 07                       CONSTRUCAO FAB;BLDG
ALVENARIAS MED 07                  CONSTRUCAO FAB;BLDG
REVESTIMENTOS DE PAREDES INTERNAS  MED07 CONST.FA;BLDG
REVESTIMENTOS DE PAREDES INTERNAS  MED07 CONST.FA;BLDG
HIDRAULICA PREDIAL MED 07          CONSTRUCAO FAB;BLDG
SISTEMA DE ATERRAMENTO E PARA RAIOSMED07 CONST.FA;BLDG
SISTEMAS ELETRICOS MED 07          CONSTRUCAO FAB;BLDG
ESQUADRIAS MED 07                  CONSTRUCAO FAB;BLDG
SERVICOS PRELIMINARES MED 07       CONSTRUCAO FAB;BLDG
AGUAS PLUVIAIS MED 07              CONSTRUCAO FAB;BLDG
BOILER HOUSE MED 07                CONSTRUCAO FAB;BLDG
PIPE RACK MED 07                   CONSTRUCAO FAB;BLDG
CAIXA SUBTERRANEA  P/ RECEBIMENTO  SABESP MED 07;BLDG
CAIXA SUBTERRANEA  P/ RESERVA      SABESP MED 07;BLDG
CAIXA SUBTERRANEA  P/ INCENDIO     SABESP MED 07;BLDG
RESERVATORIOS E CASA DO TRANSFORMADORES MED 07;BLDG
CASA DOS TRANSFORMADORES MED 07    CONST.FAB.FARM;BLDG
PIPE WAY MED 07                    CONST.FAB.FARM;BLDG
LINKS MED 07                       CONST.FAB.FARM;BLDG
ESGOTO INDUSTRIAL EXTERNO MED 07   CONST.FAB.FARM;BLDG
PIPEWAY TRECHO CURVO ATE TRECHO    EXISTENT MED 0;BLDG
PIPEWAY TRECHO CURVO ATE TRECHO    EXISTENT MED 0;BLDG
ADIANTAMENTO MEDICAO NUMERO 08     CONSTRUCAO FAB;BLDG
CAIXA SUBTERRANEA P/RECEBIMENTO DE SABESP;BLDG
CAIXA SUBTERRANEA P/RESERVA SABESP;BLDG
CAIXA SUBTERRANEA P/INCENDIO;BLDG
RESERVATORIOS E CASA DOS TRANSFORMADORES;BLDG
CASA DOS TRANSFORMADORES LINKES;BLDG
LINKS;BLDG
GLP;BLDG
ESGOTO PREDIAL EXTERNO;BLDG
ESGOTO INDUSTRIAL EXTERNO;BLDG
PIPEWAY TRECHO CURVO ATE TRECHO EXISTENTE;BLDG
TEAM OF WORK;BLDG
IMPERMEABILIZACAO;BLDG
PISOS;BLDG
REVESTIMENTO DE PAREDES INTERNAS;BLDG
HIDRALICA PREDIAL;BLDG
SISTEMA DE ATERRAMENTO E PARA-RAIOS;BLDG
SISTEMAS ELETRICOS;BLDG
REVESTIMENTO DE PAREDES;BLDG
ESQUADRIAS;BLDG
SERVICOS PRELIMINARES;BLDG
GUIAS E SARJETAS;BLDG
PASSEIOS DE CONCRETO;BLDG
AGUAS PLUVIAIS;BLDG
BOILER HOUSER;BLDG
PIPER-RACK;BLDG
BASE E BACIA P/TORRE DE RESFRIAMENT;BLDG
IMPERMEABILIZACAO;BLDG
PISOS;BLDG
REVESTIMENTO DE PAREDES INTERNAS;BLDG
HIDRAULICA PREDIAL;BLDG
SISTEMA ELETRICOS;BLDG
REVESTIMENTO DE PAREDES;BLDG
ESQUADRIAS;BLDG
SERVICOS PRELIMINARES;BLDG
GUIAS E SARJETAS;BLDG
PASSEIOS DE CONCRETO;BLDG
AGUAS PLUVIAIS;BLDG
BOILER HOUSE;BLDG
BASE E BACIA P/TORRE DE RESFRIAMENTO;BLDG
CAIXA SUBTERRANEA P/RECEBIMENTO    SABESP;BLDG
CAIXA SUBTERRANEA P/RESERVA SABESP;BLDG
CAIXA SUBTERRANEA P/INCENDIO;BLDG
CAIXA SUBTERRANEA P/INCENDIO;BLDG
CASA DOS TRANSFORMADORES (LINKS);BLDG
LINKS;BLDG
ESGOTO PREDIAL (EXTERNO);BLDG
ESGOTO INDUSTRIAL (EXTERNO);BLDG
PIPEWAY TRECHO CURVO ATE TRECHO    EXISTENTE;BLDG
TEAM OF WORK;BLDG
ADIANTAMENTO MEDICAO N 09 CONSTRU  NOVA FABRICA;BLDG
PISOS NOVA FABRICA;BLDG
REVESTIMENTO DE PAREDES;BLDG
FORROS NOVA FABRICA;BLDG
ESQUADRIAS;BLDG
LOUCA E METAIS SANITARIOS;BLDG
SERVICOS PRELIMINARES;BLDG
AGUAS PLUVIAIS;BLDG
BOILER HOUSE;BLDG
CAIXA SUBTERRANEA P/RESERVA SABESP;BLDG
CAIXA SUBTERRANEA P/INCENDIO;BLDG
RESERVATORIO E CASAS DOS TRANSFORMADORES;BLDG
CASA DOS TRANSFORMADORES LINKS;BLDG
CASA DOS TRANSFORMADORES LINKS;BLDG
MAO DE OBRA;BLDG
MEDICAO N 11 SERV.CONSTRUCAO CIVIL NOVA FAB.FARMA;BLDG
HIDRAULICA PREDIAL;BLDG
SISTEMA DE ATERRAMENTO E PARA-RAIOS;BLDG
PISOS;BLDG
FORROS;BLDG
ESQUADRIAS;BLDG
VIDROS E ESPELHOS;BLDG
PINTURA;BLDG
SERVICOS PRELIMINARES;BLDG
PAVIMENTACAO ASFALTICA;BLDG
GUIAS E SARJETAS;BLDG
PASSEIOS DE CONCRETO;BLDG
BASE E BACIA P/TORRE DE RESFRIAMENTO;BLDG
CAIXA SUBTERRANEA P/INCENDIO;BLDG
CASA DOS TRANSFORMADORES;BLDG
LINKS;BLDG
TEAM OF WORK;BLDG
DIANTAMENTO MEDICAO N 13 JULHO 2000;BLDG
DESP.OPERACIONAL SINAL CONF.CONTRATPINTURA FAB.FA;BLDG
DESP. COM SISTEMAS ELETRICOS;BLDG
DESP. COM PISOS;BLDG
DESP. COM REVESTIMENTOS DE PAREDES;BLDG
DESP. COM FORROS;BLDG
DESP. COM ESQUADRIAS;BLDG
DESP. COM PINTURA;BLDG
DESP. COM SERVICOS PRELIMINARES;BLDG
DESP. COM PASSEIOS DE CONCRETO;BLDG
DESP. COM CAIXA SUBTERRANEA P/ INCENDIO (450MÛ);BLDG
DESP. COM LINKS;BLDG
DESP.COM TEAM OF WORK (MAO DE OBRA);BLDG
IMPERMEABILIZACAO NOVA FABRICA;BLDG
PISOS NOVA FABRICA;BLDG
FORROS NOVA FABRICA;BLDG
PISOS NOVA FABRICA;BLDG
REVESTIMENTOS DE PAREDE NOVA FABRICA;BLDG
FORROS NOVA FABRICA;BLDG
PINTURA NOVA FABRICA;BLDG
LOUCAS E METAIS SANITARIOS NOVA FABRICA;BLDG
SERVICOS PRELIMINARES NOVA FABRICA;BLDG
PAISAGISMO NOVA FABRICA;BLDG
BOILER HOUSE NOVA FABRICA;BLDG
CASA BOMBAS,TUNEL LIGACAO RESERVATORIOS,CASA TRAN;BLDG
CASA DOS TRANSFORMADORES;BLDG
LINKS NOVA FABRICA;BLDG
TEAM OF WORK NOVA FABRICA;BLDG
ADIANTAMENTO MEDICAO 15 REF SERV CONSTR CIVIL MES;BLDG
PISOS NOVA FABRICA;BLDG
PISOS NOVA FABRICA;BLDG
REVESTIMENTOS DE PAREDES NOVA FABRICA;BLDG
FORROS NOVA FABRICA;BLDG
ESQUADRIAS NOVA FABRICA;BLDG
VIDROS E ESPELHOS NOVA FABRICA;BLDG
LOUCAS E METAIS SANITARIOS NOVA FABRICA;BLDG
PINTURA  NOVA FABRICA;BLDG
SERVICOS PRELIMINARES NOVA FABRICA;BLDG
BOILER HOUSE NOVA FABRICA;BLDG
CASA BOMBAS,TUNEL LIGACAO RESERV CASA TRANSFORM N;BLDG
TEAM OF WORK NOVA FABRICA;BLDG
