Descrição;Classe
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
CHAVE SECCIONADORA;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
FILTRO COLETOR DE PO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
FILTRO COLETOR DE PO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
FILTRO DE AR DO SILO;MAQUINAS E EQUIPAMENTOS
PONTE ROLANTE;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
CAMINHAO PIPA;MAQUINAS E EQUIPAMENTOS
SILO;MAQUINAS E EQUIPAMENTOS
SEPARADOR E EMPURRADO;MAQUINAS E EQUIPAMENTOS
RESERVATORIO DE OLEO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
ROLO GUIA C/ EIXO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
DVR C/ 4 CANAIS;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
SWITCH C/ 28 PORTAS;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
APARELHO DE ENSAIO DE PERFURACAO;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
DESTILADOR DE AGUA;MAQUINAS E EQUIPAMENTOS
BANHO MARIA;MAQUINAS E EQUIPAMENTOS
APARELHO DE ENSAIO DE PERFURACAO;MAQUINAS E EQUIPAMENTOS
CLIMATIZADOR;MAQUINAS E EQUIPAMENTOS
CLIMATIZADOR;MAQUINAS E EQUIPAMENTOS
BALANCA DIGITAL;MAQUINAS E EQUIPAMENTOS
MEDIDOR DE CLORO E PH;MAQUINAS E EQUIPAMENTOS
MEDIDOR DE CLORO E PH;MAQUINAS E EQUIPAMENTOS
OSMOSE REVERSA;MAQUINAS E EQUIPAMENTOS
BALANCA SEMI ANALITICA;MAQUINAS E EQUIPAMENTOS
AGITADOR MAGNETICO C/ AQUECIMENTO;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
ANALISADOR DE UMIDADE INFRAVERMELHO;MAQUINAS E EQUIPAMENTOS
PONTO DE FULGOR;MAQUINAS E EQUIPAMENTOS
FOTOMETRO DE CHAMA;MAQUINAS E EQUIPAMENTOS
MEDIDOR DE PH;MAQUINAS E EQUIPAMENTOS
AGITADOR MECANICO;MAQUINAS E EQUIPAMENTOS
PERMEABILIMETRO DE BLAINER;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
DVR C/ 8 CANAIS;MAQUINAS E EQUIPAMENTOS
DVR C/ 8 CANAIS;MAQUINAS E EQUIPAMENTOS
DVR C/ 8 CANAIS;MAQUINAS E EQUIPAMENTOS
DVR C/ 8 CANAIS;MAQUINAS E EQUIPAMENTOS
DVR C/ 8 CANAIS;MAQUINAS E EQUIPAMENTOS
DVR C/ 8 CANAIS;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
APARELHO DE BLAINER;MAQUINAS E EQUIPAMENTOS
APARELHO DE BLAINER;MAQUINAS E EQUIPAMENTOS
BALANCA DIGITAL;MAQUINAS E EQUIPAMENTOS
BALANCA DIGITAL;MAQUINAS E EQUIPAMENTOS
BALANCA DIGITAL;MAQUINAS E EQUIPAMENTOS
BALANCA DIGITAL;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
DVR C/ 4 CANAIS;MAQUINAS E EQUIPAMENTOS
SWITCH C/ 24 PORTAS;MAQUINAS E EQUIPAMENTOS
SWITCH C/ 24 PORTAS;MAQUINAS E EQUIPAMENTOS
SWITCH GERENCIAL;MAQUINAS E EQUIPAMENTOS
SWITCH GERENCIAL;MAQUINAS E EQUIPAMENTOS
MIDEA GATEWAY;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
DVR C/ 8 CANAIS;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
SWITCH C/ 16 PORTAS;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
SWITCH C/ 24 PORTAS;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
QUADRO BRANCO C/ CAVALETE;MAQUINAS E EQUIPAMENTOS
RADIO MOVEL DIGITAL;MAQUINAS E EQUIPAMENTOS
RADIO MOVEL DIGITAL;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
FILTRO DE MANGAS;MAQUINAS E EQUIPAMENTOS
FILTRO DE MANGAS;MAQUINAS E EQUIPAMENTOS
FILTRO DE MANGAS;MAQUINAS E EQUIPAMENTOS
SWITCH C/ 24 PORTAS;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
PENEIRA VIBRATORIA;MAQUINAS E EQUIPAMENTOS
PENEIRA VIBRATORIA;MAQUINAS E EQUIPAMENTOS
FILTRO DE MANGAS;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO GERAL;MAQUINAS E EQUIPAMENTOS
ROSCA TRANSPORTADORA VERTICAL;MAQUINAS E EQUIPAMENTOS
ROSCA TRANSPORTADORA VERTICAL;MAQUINAS E EQUIPAMENTOS
RESERVATORIO DE AR COMPRIMIDO;MAQUINAS E EQUIPAMENTOS
LEITOR DE CODIGO DE BARRAS;MAQUINAS E EQUIPAMENTOS
LEITOR DE CODIGO DE BARRAS;MAQUINAS E EQUIPAMENTOS
FILTRO DE MANGAS;MAQUINAS E EQUIPAMENTOS
FILTRO DE MANGAS;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO C/ 1 MODULO;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO C/ 1 MODULO;MAQUINAS E EQUIPAMENTOS
RESERVATORIO DE AR COMPRIMIDO CILINDRICO VERTICAL;MAQUINAS E EQUIPAMENTOS
RESERVATORIO DE AR COMPRIMIDO CILINDRICO VERTICAL;MAQUINAS E EQUIPAMENTOS
GERADOR;MAQUINAS E EQUIPAMENTOS
ELEVADOR DE CARGA;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
BALANCA SEMI ANALITICA;MAQUINAS E EQUIPAMENTOS
EMPILHADEIRA;MAQUINAS E EQUIPAMENTOS
CUBICULO DE ACO C/ 1 CONTATOR A VACUO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO TOMADA C/ 1 CHAVE GERAL;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO ILUMINACAO E TOMADAS C/ 1 CHAVE GERAL;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO VALVULAS;MAQUINAS E EQUIPAMENTOS
CCM DE ACO C/ 1 DISJUNTOR A VACUO E 2 CHAVES GERAIS;MAQUINAS E EQUIPAMENTOS
VENTILADOR AXIAL DE PAREDE;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO C/ 5 CHAVES SOFT;MAQUINAS E EQUIPAMENTOS
CHAVE SECCIONADORA;MAQUINAS E EQUIPAMENTOS
CHAVE SECCIONADORA;MAQUINAS E EQUIPAMENTOS
BANCO DE BATERIAS C/ 10 ELEMENTOS;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO;MAQUINAS E EQUIPAMENTOS
RETIFICADOR DE TENSAO;MAQUINAS E EQUIPAMENTOS
TRANSFORMADOR DE TENSAO A SECO;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO ILUMINACAO;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO ILUMINACAO E TOMADAS;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO C/ 3 DISJUNTORES E 3 BOTOES DE EMERGENCIA;MAQUINAS E EQUIPAMENTOS
GRUPO GERADOR DE ENERGIA A DIESEL;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO BALANCA;MAQUINAS E EQUIPAMENTOS
TANQUE CILINDRICO HORIZONTAL EM POLIETILENO;MAQUINAS E EQUIPAMENTOS
TRANSFORMADOR DE TENSAO A OLEO;MAQUINAS E EQUIPAMENTOS
TRANSFORMADOR DE TENSAO;MAQUINAS E EQUIPAMENTOS
SOPRADOR AR ASPIRADOR ELETRICO;MAQUINAS E EQUIPAMENTOS
TRANSFORMADOR DE TENSAO A OLEO;MAQUINAS E EQUIPAMENTOS
BOMBA DE GRAXA MANUAL TIPO BALDE;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
CONTANIER;MAQUINAS E EQUIPAMENTOS
SISTEMA DE ALARME DE INCENDIO;MAQUINAS E EQUIPAMENTOS
VENTILADOR DE PAREDE;MAQUINAS E EQUIPAMENTOS
ESPECTROMETRO DE RAIO X;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO;MAQUINAS E EQUIPAMENTOS
ESPECTROMETRO DE RAIO X;MAQUINAS E EQUIPAMENTOS
COMPRESSOR DO RAIO X;MAQUINAS E EQUIPAMENTOS
BOMBA DE GRAXA MANUAL TIPO BALDE;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO PLC C/ 1 CPU 3 FONTES 1 CARTAO ETHERNET 2 CARTOES DEVICENET 8 ENTRADAS DIGITAIS E 7 SAIDAS DIGITAIS;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO;MAQUINAS E EQUIPAMENTOS
PAINEL DE CONTROLE ELETRICO C/ 1 INTECONT PLUS;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
SEPARADOR MAGNETICO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO TRIFASICO;MAQUINAS E EQUIPAMENTOS
SILO 02 CALCARIO;MAQUINAS E EQUIPAMENTOS
SILO 02 CALCARIO;MAQUINAS E EQUIPAMENTOS
SILO 04 CALCARIO;MAQUINAS E EQUIPAMENTOS
PAINEL DE CONTROLE ELETRICO C/ 1 INTECONT PLUS;MAQUINAS E EQUIPAMENTOS
PAINEL DE CONTROLE ELETRICO C/ 1 INTECONT PLUS;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
TANQUE CILINDRICO VERTICAL;MAQUINAS E EQUIPAMENTOS
TORRE DE ILUMINACAO;MAQUINAS E EQUIPAMENTOS
COMPRESSOR DE AR MOVEL;MAQUINAS E EQUIPAMENTOS
TRANSFORMADOR DE TENSAO A OLEO;MAQUINAS E EQUIPAMENTOS
PAINEL DE COMANDO ELETRICO RM C/ BOMBA DAGUA;MAQUINAS E EQUIPAMENTOS
VASO DE PRESSAO;MAQUINAS E EQUIPAMENTOS
PNEUMEX;MAQUINAS E EQUIPAMENTOS
VENTILADOR AXIAL;MAQUINAS E EQUIPAMENTOS
VALVULA ROTATIVA;MAQUINAS E EQUIPAMENTOS
VALVULA ROTATIVA;MAQUINAS E EQUIPAMENTOS
CATRACA DE ACESSO DIGITAL;MAQUINAS E EQUIPAMENTOS
CATRACA DE ACESSO DIGITAL;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
COIFA DE EXAUSTAO DE ACO INOX;MAQUINAS E EQUIPAMENTOS
COIFA DE EXAUSTAO DE ACO INOX;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
AQUECEDOR A GAS;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
ROLETE DE PESAGEM;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
RESERVATORIO DE AR COMPRIMIDO CILINDRICO VERTICAL;MAQUINAS E EQUIPAMENTOS
CACAMBA BASCULANTE C/ RODIZIOS P/ CAVACO E RESIDUOS;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA LISA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA LISA;MAQUINAS E EQUIPAMENTOS
ROLETE DE CARGA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA LISA;MAQUINAS E EQUIPAMENTOS
CORREIA TRANSPORTADORA;MAQUINAS E EQUIPAMENTOS
CORREIA TRANSPORTADORA;MAQUINAS E EQUIPAMENTOS
UNIDADE DE LUBRIFICACAO;MAQUINAS E EQUIPAMENTOS
UNIDADE DE LUBRIFICACAO;MAQUINAS E EQUIPAMENTOS
UNIDADE DE LUBRIFICACAO;MAQUINAS E EQUIPAMENTOS
UNIDADE DE LUBRIFICACAO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA LISA;MAQUINAS E EQUIPAMENTOS
ROLO GUIA C/ EIXO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA LISA;MAQUINAS E EQUIPAMENTOS
ROLO GUIA C/ EIXO;MAQUINAS E EQUIPAMENTOS
SELADORA;MAQUINAS E EQUIPAMENTOS
SELADORA;MAQUINAS E EQUIPAMENTOS
SELADORA;MAQUINAS E EQUIPAMENTOS
CORREIA TRANSPORTADORA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
EMPILHADEIRA;MAQUINAS E EQUIPAMENTOS
SEPARADOR E EMPURRADO;MAQUINAS E EQUIPAMENTOS
SEPARADOR E EMPURRADO;MAQUINAS E EQUIPAMENTOS
COIFA DE EXAUSTAO DE ACO INOX;MAQUINAS E EQUIPAMENTOS
COIFA DE EXAUSTAO DE ACO INOX;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIFUGA;MAQUINAS E EQUIPAMENTOS
UNIDADE DE LUBRIFICACAO;MAQUINAS E EQUIPAMENTOS
UNIDADE DE LUBRIFICACAO;MAQUINAS E EQUIPAMENTOS
VASO DE PRESSAO;MAQUINAS E EQUIPAMENTOS
RESERVATORIO DE AR COMPRIMIDO CILINDRICO VERTICAL;MAQUINAS E EQUIPAMENTOS
HIDRO REOSTATO;MAQUINAS E EQUIPAMENTOS
BOMBA CENTRIFUGA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR AIR SLIDE;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
ELEVADOR DE CACAMBAS;MAQUINAS E EQUIPAMENTOS
TALHA ELETRICA;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
FILTRO DE MANGAS;MAQUINAS E EQUIPAMENTOS
CATRACA DE ACESSO;MAQUINAS E EQUIPAMENTOS
SECADOR DE ARGILA;MAQUINAS E EQUIPAMENTOS
ROSCA TRANSPORTADORA VERTICAL;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
SILO;MAQUINAS E EQUIPAMENTOS
SILO;MAQUINAS E EQUIPAMENTOS
PENEIRA VIBRATORIA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
BRITADOR DE CONE;MAQUINAS E EQUIPAMENTOS
BALANCA DOSADORA;MAQUINAS E EQUIPAMENTOS
SILO 03 QUARTZITO;MAQUINAS E EQUIPAMENTOS
SILO 02 CALCARIO;MAQUINAS E EQUIPAMENTOS
SILO 01 CALCARIO;MAQUINAS E EQUIPAMENTOS
SILO 04 FILITO;MAQUINAS E EQUIPAMENTOS
SILO 05 MINERIO DE FERRO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
TANQUE AR COMPRIMIDO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
SOPRADOR DE AR;MAQUINAS E EQUIPAMENTOS
SOPRADOR DE AR;MAQUINAS E EQUIPAMENTOS
TANQUE AR COMPRIMIDO;MAQUINAS E EQUIPAMENTOS
SOPRADOR DE AR;MAQUINAS E EQUIPAMENTOS
FILTRO DE ACO CARBONO;MAQUINAS E EQUIPAMENTOS
FILTRO DE ACO CARBONO;MAQUINAS E EQUIPAMENTOS
COMPRESSOR DE AR ESTACIONARIO;MAQUINAS E EQUIPAMENTOS
COMPRESSOR DE AR ESTACIONARIO;MAQUINAS E EQUIPAMENTOS
ROSCA TRANSPORTADORA VERTICAL;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR HELICOIDAL;MAQUINAS E EQUIPAMENTOS
BOMBA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
MOTOR HIDRAULICO;MAQUINAS E EQUIPAMENTOS
TANQUE DE DIESEL;MAQUINAS E EQUIPAMENTOS
UNIDADE DE LUBRIFICACAO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
TRANSPALETE HIDRAULICO;MAQUINAS E EQUIPAMENTOS
TRANSPALETE HIDRAULICO;MAQUINAS E EQUIPAMENTOS
EMPILHADEIRA;MAQUINAS E EQUIPAMENTOS
TRANSPALETE HIDRAULICO;MAQUINAS E EQUIPAMENTOS
CHUVEIRO DE EMERGENCIA C/ LAVA OLHOS;MAQUINAS E EQUIPAMENTOS
BALANCA DIGITAL;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
RESERVATORIO DE OLEO;MAQUINAS E EQUIPAMENTOS
LAVADORA DE PECAS C/ ELETROBOMBA;MAQUINAS E EQUIPAMENTOS
PRENSA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
CONJUNTO DE SOLDA DE CORTE;MAQUINAS E EQUIPAMENTOS
MOTO ESMERIL C/ LIXADEIRA;MAQUINAS E EQUIPAMENTOS
MOTOESMERIL;MAQUINAS E EQUIPAMENTOS
CONDICIONADOR DE AR TIPO SPLIT;MAQUINAS E EQUIPAMENTOS
TALHA MANUAL;MAQUINAS E EQUIPAMENTOS
TALHA MANUAL;MAQUINAS E EQUIPAMENTOS
TALHA MANUAL;MAQUINAS E EQUIPAMENTOS
TALHA MANUAL;MAQUINAS E EQUIPAMENTOS
TALHA MANUAL;MAQUINAS E EQUIPAMENTOS
TALHA MANUAL;MAQUINAS E EQUIPAMENTOS
TALHA MANUAL;MAQUINAS E EQUIPAMENTOS
TALHA MANUAL;MAQUINAS E EQUIPAMENTOS
TALHA MANUAL;MAQUINAS E EQUIPAMENTOS
VENTILADOR CENTRIFUGO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MOTOR DE INDUCAO;MAQUINAS E EQUIPAMENTOS
MAQUINA LUSTRADORA P/ SAPATOS;MAQUINAS E EQUIPAMENTOS
MICROSCOPIO TRINOCULAR;MAQUINAS E EQUIPAMENTOS
SERVSWITCH;MAQUINAS E EQUIPAMENTOS
SERVSWITCH;MAQUINAS E EQUIPAMENTOS
SERVSWITCH;MAQUINAS E EQUIPAMENTOS
SERVSWITCH;MAQUINAS E EQUIPAMENTOS
SERVSWITCH;MAQUINAS E EQUIPAMENTOS
SWITCH C/ 24 PORTAS;MAQUINAS E EQUIPAMENTOS
SWITCH C/ 48 PORTAS;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
SERVIDOR;MAQUINAS E EQUIPAMENTOS
RESERVATORIO DE AR COMPRIMIDO;MAQUINAS E EQUIPAMENTOS
UNIDADE DE LUBRIFICACAO;MAQUINAS E EQUIPAMENTOS
BOMBA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
BOMBA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
BOMBA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
RESERVATORIO DE OLEO;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
TALHA ELETRICA;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA;MAQUINAS E EQUIPAMENTOS
SWITCH C/ 48 PORTAS;MAQUINAS E EQUIPAMENTOS
PRENSA HIDRAULICA;MAQUINAS E EQUIPAMENTOS
LAVADORA DE PECAS C/ ELETROBOMBA;MAQUINAS E EQUIPAMENTOS
SECADOR AR P/ PLASMA;MAQUINAS E EQUIPAMENTOS
MAQUINA DE SOLDA;MAQUINAS E EQUIPAMENTOS
MAQUINA DE PLASMA;MAQUINAS E EQUIPAMENTOS
TANQUE DE CURA C/ 3 TANQUES;MAQUINAS E EQUIPAMENTOS
SELADORA;MAQUINAS E EQUIPAMENTOS
PRENSA;MAQUINAS E EQUIPAMENTOS
PRENSA;MAQUINAS E EQUIPAMENTOS
MISTURADOR PLANETARIO;MAQUINAS E EQUIPAMENTOS
MISTURADOR PLANETARIO;MAQUINAS E EQUIPAMENTOS
CHUVEIRO DE EMERGENCIA C/ LAVA OLHOS;MAQUINAS E EQUIPAMENTOS
MUFLA;MAQUINAS E EQUIPAMENTOS
MUFLA;MAQUINAS E EQUIPAMENTOS
APARELHO DE VICAT;MAQUINAS E EQUIPAMENTOS
CALORIMETRO DE ISOPERIBOL;MAQUINAS E EQUIPAMENTOS
COLUNA DO CALORIMETRO;MAQUINAS E EQUIPAMENTOS
RESFRIADOR DO CALORIMETRO;MAQUINAS E EQUIPAMENTOS
SISTEMA DE ALARME DE INCENDIO;MAQUINAS E EQUIPAMENTOS
SISTEMA DE ALARME DE INCENDIO;MAQUINAS E EQUIPAMENTOS
APARELHO DE GRANULOMETRIA C/ 8 PENEIRAS;MAQUINAS E EQUIPAMENTOS
APARELHO DE GRANULOMETRIA C/ 8 PENEIRAS;MAQUINAS E EQUIPAMENTOS
BOMBA DE VACUO;MAQUINAS E EQUIPAMENTOS
DOSIMETRO P/ LIQUIDOS;MAQUINAS E EQUIPAMENTOS
TRANSPORTADOR DE CORREIA TIPO ROLETE;MAQUINAS E EQUIPAMENTOS
